id,platform,date,title,summary,type,sourceUrl,impact
"azure-2026-05-05-important-updates-to-the-teamwork-deployment-speci","Azure","2026-05-05","Important updates to the Teamwork Deployment specialization","The Teamwork Deployment specialization is evolving so partners can better prepare customers for secure; AI‑ready environments.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-may#important-updates-to-the-teamwork-deployment-specialization","high"
"azure-2026-05-05-microsoft-marketplace-terms-of-use-is-being-update","Azure","2026-05-05","Microsoft Marketplace Terms of Use is being updated; effective May 27; 2026","The Microsoft Publisher Agreement is updated and is now available for your review.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-may#microsoft-marketplace-terms-of-use-is-being-updated-effective-may-27-2026","high"
"azure-2026-05-04-save-the-date-mcaps-start-for-partners","Azure","2026-05-04","Save the date: MCAPS Start for Partners","Prepare for FY27 with early insights into Microsoft priorities and go-to-market direction at MCAPS Start for Partners.","blog","https://learn.microsoft.com/en-us/partner-center/announcements/2026-may#save-the-date-mcaps-start-for-partners","low"
"azure-2026-05-04-switzerland-microsoft-365-e3-three-year-term-prici","Azure","2026-05-04","Switzerland Microsoft 365 E3 (three-year term) pricing alignment","Effective June 1; 2026; Microsoft will update the Switzerland (CHF) price for the Microsoft 365 E3 prepaid three-year commitment SKU to better align with the equivalent one-year commitment pricing over a three-year period.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-may#switzerland-microsoft-365-e3-three-year-term-pricing-alignment","high"
"azure-2026-05-04-changes-to-azure-reserved-vm-instances","Azure","2026-05-04","Changes to Azure Reserved VM Instances","Azure Reserved Virtual Machine (VM) Instances for select VM series will no longer be available for purchase or renewal starting July 1; 2026.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-may#changes-to-azure-reserved-vm-instances","low"
"azure-2026-05-04-mandatory-multifactor-authentication-mfa-for-partn","Azure","2026-05-04","Mandatory multifactor authentication (MFA) for Partner Center APIs","Microsoft is enforcing MFA across all Partner Center app+user APIs. Inventory; validate; and test your integrations now.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-may#mandatory-multifactor-authentication-mfa-for-partner-center-apis","high"
"azure-2026-05-04-extended-service-terms-enforcement-for-csp-in-effe","Azure","2026-05-04","Extended service terms enforcement for CSP in effect","Extended service terms enforcement for CSPs are in effect.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-may#extended-service-terms-enforcement-for-csp-in-effect","medium"
"azure-2026-05-02-new-commerce-license-based-may-price-lists-are-upd","Azure","2026-05-02","New commerce license-based May price lists are updated","Minor updates were made to the May 2026 price lists and are now available.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-may#new-commerce-license-based-may-price-lists-are-updated","high"
"azure-2026-05-01-resale-offers-expand-to-new-zealand","Azure","2026-05-01","Resale offers expand to New Zealand","Strengthening partner-led sales in New Zealand through Microsoft Marketplace","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-may#resale-offers-expand-to-new-zealand","high"
"azure-2026-05-01-register-for-mcaps-start-for-partners","Azure","2026-05-01","Register for MCAPS Start for Partners","Meet us where FY27 takes shape. MCAPS Start for Partners gives you a preview of where Microsoft is investing and how you can position your business for growth.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-may#register-for-mcaps-start-for-partners","medium"
"azure-2026-05-01-microsoft-365-e7-and-agent-365-are-now-generally-a","Azure","2026-05-01","Microsoft 365 E7 and Agent 365 are now generally available","Guide customers through Frontier Transformation with Microsoft 365 E7; which includes Agent 365; Microsoft Entra Suite; and more for productivity and security.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-may#microsoft-365-e7-and-agent-365-are-now-generally-available","high"
"aws-2026-04-30-aws-marketplace-in-the-aws-european-sovereign-clou","AWS","2026-04-30","AWS Marketplace in the AWS European Sovereign Cloud: Register as a seller","This post is the first in a three-post series covering how to register as a seller in AWS Marketplace in the AWS European Sovereign Cloud.","blog","https://aws.amazon.com/blogs/awsmarketplace/aws-marketplace-in-the-aws-european-sovereign-cloud-register-as-a-seller/","low"
"suger-2026-04-30-product-update-product-updates-april-2026-what-shi","Suger","2026-04-30","Product Update Product Updates: April 2026 What shipped in Suger April 2026: Suger MCP; AI mapping for co-sell and fundi","Product Update Product Updates: April 2026 What shipped in Suger April 2026: Suger MCP; AI mapping for co-sell and funding; Account Mapping; AWS funding insights; and the Co-Sell Metrics Dashboard. Apr 30; 2026","blog","https://www.suger.io/resources/blog/product-updates-april-2026/","medium"
"suger-2026-04-30-suger-as-of-apr-30-2026","Suger","2026-04-30","Suger: As of Apr 30; 2026","Launched the Suger MCP server; letting an AI assistant run the marketplace motion in natural language — creating private offers; listing expiring entitlements; generating revenue reports; reporting usage; and checking open support tickets.","release","https://www.suger.io/resources/changelog/#release-2026-04-30","high"
"aws-2026-04-28-streamline-identity-management-with-okta-mcp-and-k","AWS","2026-04-28","Streamline identity management with Okta MCP and Kiro CLI","This post walks you through deploying the Okta MCP server and integrating it with Kiro to help manage identity operations through natural language commands.","blog","https://aws.amazon.com/blogs/awsmarketplace/streamline-identity-management-with-okta-mcp-and-kiro-cli/","low"
"azure-2026-04-27-microsoft-defender-for-sql-fairfax","Azure","2026-04-27","Microsoft Defender for SQL Fairfax","Improved reliability and easier onboarding with Defender for SQL Servers on Machines government (Fairfax).","release","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#microsoft-defender-for-sql-fairfax","medium"
"aws-2026-04-23-how-to-reduce-aws-marketplace-costs-by-automating-","AWS","2026-04-23","How to reduce AWS Marketplace costs by automating AMI subscription monitoring","In this post; we show you how to capture instance modifications in real-time; compares them against active subscriptions; and notifies you when action is required—helping you maintain purchased subscriptions that provide significant discounts compared to on-demand pricing.","blog","https://aws.amazon.com/blogs/awsmarketplace/how-to-reduce-aws-marketplace-costs-by-automating-ami-subscription-monitoring/","high"
"azure-2026-04-23-microsoft-365-e7-agent-365-gtm-resources-and-enabl","Azure","2026-04-23","Microsoft 365 E7 & Agent 365: GTM resources and enablement","Access new and upcoming readiness resources to accelerate your engagement strategy with customers ahead of Microsoft 365 E7 and Microsoft Agent 365 general availability on May 1.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#microsoft-365-e7--agent-365-gtm-resources-and-enablement","high"
"azure-2026-04-22-introducing-standardized-pricing-for-extended-secu","Azure","2026-04-22","Introducing standardized pricing for Extended Security Updates","The new pricing model applies to new Extended Security Updates offerings for Windows products and SQL Server.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#introducing-standardized-pricing-for-extended-security-updates","medium"
"azure-2026-04-21-extended-promotion-on-microsoft-purview-suite-for-","Azure","2026-04-21","Extended promotion on Microsoft Purview Suite for Microsoft 365 Business Premium","Microsoft is extending the 50% promotional offer on Microsoft Purview Suite for Business Premium to July 1; 2026.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#extended-promotion-on-microsoft-purview-suite-for-microsoft-365-business-premium","low"
"azure-2026-04-21-annual-capabilities-assessment-refinements-and-int","Azure","2026-04-21","Annual capabilities assessment—refinements and interim approach","Microsoft is updating the annual CSP capabilities assessment experience for existing direct bill and distributor partners.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#annual-capabilities-assessmentrefinements-and-interim-approach","high"
"azure-2026-04-20-office-ltsc-2021-project-ltsc-2021-and-visio-ltsc-","Azure","2026-04-20","Office LTSC 2021; Project LTSC 2021; and Visio LTSC 2021 nearing end of support","Office LTSC 2021; Project LTSC 2021; and Visio LTSC 2021 are nearing end of support.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#office-ltsc-2021-project-ltsc-2021-and-visio-ltsc-2021-nearing-end-of-support","medium"
"azure-2026-04-17-mca-iframe-event-signal-now-available","Azure","2026-04-17","MCA iframe event signal now available","Partners can build one-click customer workflows with a new optional event signal from the MCA acceptance iframe; which is available now in production.","feature","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#mca-iframe-event-signal-now-available","high"
"azure-2026-04-16-reminder-microsoft-365-pricing-and-packaging-updat","Azure","2026-04-16","Reminder: Microsoft 365 pricing and packaging updates coming in 2026","Microsoft 365 pricing and packaging updates are coming in 2026—start renewal and upsell conversations now.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#reminder-microsoft-365-pricing-and-packaging-updates-coming-in-2026","high"
"azure-2026-04-14-expanded-copilot-for-all-promo-updates-to-help-you","Azure","2026-04-14","Expanded Copilot for All promo updates to help you unlock more revenue opportunities","We’re updating the 30% and 40% off Copilot for All CSP promotional offers to expand customer eligibility.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#expanded-copilot-for-all-promo-updates-to-help-you-unlock-more-revenue-opportunities","high"
"azure-2026-04-10-monthly-microsoft-ai-cloud-partner-program-update","Azure","2026-04-10","Monthly Microsoft AI Cloud Partner Program update","What’s new for Solutions Partner designations; specializations; and other Microsoft AI Cloud Partner Program offerings and benefits.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#monthly-microsoft-ai-cloud-partner-program-update","high"
"azure-2026-04-10-upcoming-update-pricelist-schema-enhancement-to-su","Azure","2026-04-10","Upcoming Update: Pricelist schema enhancement to support mid‑month republishing","Date : April 10; 2026 Effective date : May 1; 2026 Workspace : Pricing To improve pricing data clarity and support critical updates; we are enhancing the License-based Current Month Pricelist schema and Software Current Month Pricelist schema to enable mid‑month republishes when ","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#upcoming-update-pricelist-schema-enhancement-to-support-midmonth-republishing","high"
"azure-2026-04-06-update-effective-date-change-for-referenceid-forma","Azure","2026-04-06","Update: Effective date change for ReferenceId format update in reconciliation files","Date : April 06; 2026 Workspace : Billing Impacted audience : Cloud Solution Provider (CSP) direct bill partners and distributors. Effective June 15; 2026 ; the ReferenceId attribute in Billed Reconciliation and Unbilled Reconciliation files will be updated to use a structured JS","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#update-effective-date-change-for-referenceid-format-update-in-reconciliation-files","high"
"azure-2026-04-03-validate-your-support-capabilities-and-prepare-for","Azure","2026-04-03","Validate your support capabilities and prepare for the future of partner support","Access new resources on Unified for Partner.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#validate-your-support-capabilities-and-prepare-for-the-future-of-partner-support","medium"
"azure-2026-04-03-sku-naming-update-microsoft-teams-premium-and-micr","Azure","2026-04-03","SKU Naming Update: Microsoft Teams Premium and Microsoft Teams Events","SKU naming update: Microsoft Teams Premium and Microsoft Teams Events","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#sku-naming-update-microsoft-teams-premium-and-microsoft-teams-events","high"
"azure-2026-04-01-windows-365-business-20-price-decrease-coming-may-","Azure","2026-04-01","Windows 365 Business - 20% price decrease coming May 1; 2026","Windows 365 Business - 20% price decrease; making Cloud personal computers (PCs) more cost effective for small and medium business customers.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#windows-365-business---20-price-decrease-coming-may-1-2026","high"
"azure-2026-04-01-download-targeted-offers-for-your-customers-using-","Azure","2026-04-01","Download targeted offers for your customers using AI assistant in Partner Center","Date : April 01; 2026 Workspace : Customers Impacted audience : Cloud Solution Provider (CSP) direct bill partners and distributors. We’ve introduced a new AI assistant capability in Partner Center that helps Cloud Solution Provider (CSP) partners discover and download targeted o","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#download-targeted-offers-for-your-customers-using-ai-assistant-in-partner-center","medium"
"azure-2026-04-01-announcing-reduced-microsoft-dragon-copilot-pricin","Azure","2026-04-01","Announcing reduced Microsoft Dragon Copilot pricing","We’re pleased to share an update to Dragon Copilot’s commercial model; designed to better reflect the current market environment and support partner growth.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#announcing-reduced-microsoft-dragon-copilot-pricing","high"
"azure-2026-04-01-license-mobility-for-windows-server-and-sql-server","Azure","2026-04-01","License Mobility for Windows Server and SQL Server subscriptions","Windows Server and SQL Server CSP subscriptions include License Mobility rights starting April 1; 2026.","program","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#license-mobility-for-windows-server-and-sql-server-subscriptions","high"
"azure-2026-04-01-skus-and-promotions-for-csp-transactability-may-1","Azure","2026-04-01","SKUs and promotions for CSP transactability May 1","Microsoft 365 E5 + Entra Suite; Copilot; and Agent 365 become transactable as Microsoft 365 E7; the Frontier Suite. Price list preview for one-year terms available on April 1.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#skus-and-promotions-for-csp-transactability-may-1","high"
"azure-2026-04-01-global-tax-id-modernization-launch","Azure","2026-04-01","Global Tax ID modernization launch","To support evolving global tax compliance requirements; Microsoft is enhancing the way Tax IDs are collected; validated; and stored; thus improving accuracy; and regulatory alignment across all countries/regions.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-april#global-tax-id-modernization-launch","high"
"azure-2026-04-01-sku-naming-update-microsoft-teams-shared-devices-m","Azure","2026-04-01","SKU Naming Update: Microsoft Teams Shared Devices → Microsoft Teams Shared Space – Single Space","Date : April 01; 2026 Workspace : General Impacted audience : Cloud Solution Provider (CSP) direct bill partners and distributors. Microsoft identified a naming inconsistency affecting a subset of Microsoft Teams Shared Devices SKUs in Partner Center. To better align with our upd","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#sku-naming-update-microsoft-teams-shared-devices--microsoft-teams-shared-space--single-space","high"
"azure-2026-03-27-retirement-of-the-qualified-referral-program-qrp","Azure","2026-03-27","Retirement of the Qualified Referral Program (QRP)","Microsoft retires the Qualified Referral Program (QRP) at the end of March 2026 and consolidates lead/referral sharing into our standard motions to simplify partner experience; improve lead quality; and provide a single system of record for co-sell and Marketplace conversions.","program","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#retirement-of-the-qualified-referral-program-qrp","medium"
"azure-2026-03-26-power-apps-per-app-sku-returning-to-csp-price-list","Azure","2026-03-26","Power Apps per App SKU returning to CSP price list in early April","Power Apps per app SKU will be restored to the CSP price list in early April following a temporary operational issue.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#power-apps-per-app-sku-returning-to-csp-price-list-in-early-april","low"
"suger-2026-03-26-product-update-product-updates-march-2026-suger-ma","Suger","2026-03-26","Product Update Product Updates: March 2026 Suger March 2026: AWS Partner Central agents; redesigned widget; Seller Prime","Product Update Product Updates: March 2026 Suger March 2026: AWS Partner Central agents; redesigned widget; Seller Prime dashboards; three new funding types; SCABA; and more. Mar 26; 2026","blog","https://www.suger.io/resources/blog/product-updates-march-2026/","medium"
"azure-2026-03-25-business-applications-ui-update","Azure","2026-03-25","Business Applications UI update","Partners can now easily find baseline monthly consumed value (MCV) status for Solutions Partner designation (SPD) for Business Applications in Partner Center.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#business-applications-ui-update","high"
"aws-2026-03-23-accelerate-your-cloud-journey-with-aws-professiona","AWS","2026-03-23","Accelerate your cloud journey with AWS Professional Services in AWS Marketplace","AWS first-party Professional Services are now available directly in AWS Marketplace; bringing agentic AI–led data center migration; application modernization; generative AI implementation; and cloud optimization backed by deep-rooted AWS expertise to where millions of customers …","blog","https://aws.amazon.com/blogs/awsmarketplace/accelerate-your-cloud-journey-with-aws-professional-services-in-aws-marketplace/","high"
"azure-2026-03-23-update-to-specialization-criteria","Azure","2026-03-23","Update to specialization criteria","Performance metrics now use standard rounding—partners within 0.5% of the requirement may now qualify to enroll in or renew a specialization.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#update-to-specialization-criteria","medium"
"azure-2026-03-23-build-publish-fy26-what-s-new-and-how-partners-can","Azure","2026-03-23","Build & Publish FY26: What’s new and how partners can get started","Build & Publish FY26: what’s new and how partners can get started.","program","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#build--publish-fy26-whats-new-and-how-partners-can-get-started","medium"
"azure-2026-03-20-new-process-to-redeem-cloud-benefits","Azure","2026-03-20","New process to redeem cloud benefits","Your partner benefits package has powerful cloud benefits. Activate them today with a streamlined process.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#new-process-to-redeem-cloud-benefits","high"
"suger-2026-03-18-suger-as-of-mar-18-2026","Suger","2026-03-18","Suger: As of Mar 18; 2026","Fixed an issue where buyer organization entitlements were displaying 'USD 0.00' in the Invoice column. Addressed a problem where clone offers were not showing or allowing the editing of pricing plan fields.","release","https://www.suger.io/resources/changelog/#release-2026-03-18","medium"
"azure-2026-03-16-new-microsoft-azure-assets-for-smb-audiences","Azure","2026-03-16","​New Microsoft Azure assets for SMB audiences","Engage customers in the small and medium-sized business (SMB) market with this purpose-built go-to-market content covering all things Microsoft Azure.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#new-microsoft-azure-assets-for-smb-audiences","medium"
"azure-2026-03-13-explore-aspx-actionable-growth-insights-in-partner","Azure","2026-03-13","Explore ASPX: Actionable Growth Insights in Partner Center","Explore ASPX: actionable growth insights in partner center.","program","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#explore-aspx-actionable-growth-insights-in-partner-center","low"
"azure-2026-03-12-extended-promotion-on-microsoft-sentinel-50-gb-com","Azure","2026-03-12","Extended promotion on Microsoft Sentinel 50-GB commitment tier in public preview","Extended Microsoft Sentinel 50-GB commitment tier and promotion.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#extended-promotion-on-microsoft-sentinel-50-gb-commitment-tier-in-public-preview","high"
"azure-2026-03-12-final-reminder-mfa-enforcement-for-partner-center-","Azure","2026-03-12","Final reminder: MFA enforcement for Partner Center APIs begins April 1","Enable multifactor authentication before April 1; 2026; to avoid blocked API calls and service disruptions.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#final-reminder-mfa-enforcement-for-partner-center-apis-begins-april-1","medium"
"azure-2026-03-11-promotions-are-now-available-to-download-in-the-pr","Azure","2026-03-11","Promotions are now available to download in the Pricing workspace","Date : March 11; 2026 Workspace : Pricing Impacted audience : Cloud Solution Provider (CSP) direct bill partners and distributors. Promotions are now available directly through the Pricing workspace to download in Partner Center. What's new Partners can now download active promot","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#promotions-are-now-available-to-download-in-the-pricing-workspace","high"
"azure-2026-03-11-upcoming-change-to-referenceid-attribute-in-reconc","Azure","2026-03-11","Upcoming change to ReferenceId attribute in Reconciliation files","Date : March 11; 2026 Workspace : Billing Impacted audience : Cloud Solution Provider (CSP) direct bill partners and distributors. Effective April 15; 2026 ; the ReferenceId attribute in Billed Reconciliation and Unbilled Reconciliation files will be updated to use a structured J","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#upcoming-change-to-referenceid-attribute-in-reconciliation-files","high"
"azure-2026-03-09-reminders-and-updates-to-extended-service-terms-es","Azure","2026-03-09","Reminders and updates to extended service terms (EST)","New EST download capability and update to specialized offer EST availability dates.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#reminders-and-updates-to-extended-service-terms-est","high"
"azure-2026-03-09-introducing-microsoft-365-e7-a-new-productivity-su","Azure","2026-03-09","Introducing Microsoft 365 E7—a new productivity suite designed to drive Frontier transformation","Unlock new; repeatable revenue and monetization streams for your business.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#introducing-microsoft-365-e7a-new-productivity-suite-designed-to-drive-frontier-transformation","high"
"azure-2026-03-04-security-dashboard-for-ai-now-in-public-preview","Azure","2026-03-04","Security Dashboard for AI: Now in Public Preview","Security Dashboard for AI is now in public preview.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#security-dashboard-for-ai-now-in-public-preview","high"
"azure-2026-03-04-monthly-microsoft-ai-cloud-partner-program-update","Azure","2026-03-04","Monthly Microsoft AI Cloud Partner Program update","This month’s updates continue to enhance partner differentiation and readiness across high-demand solution areas. Key changes include specialization updates that integrate AI capabilities; revised skilling and performance requirements; and streamlined qualification frameworks to…","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#monthly-microsoft-ai-cloud-partner-program-update","medium"
"azure-2026-03-04-sri-lanka-vat-id-submission-for-microsoft-invoicin","Azure","2026-03-04","Sri Lanka VAT ID Submission for Microsoft Invoicing","A new regulation is in effect for nonresident companies that provide services and digital products to customers in Sri Lanka. Beginning April 1; 2026; all digital service invoiced from nonresident companies will include 18% VAT.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#sri-lanka-vat-id-submission-for-microsoft-invoicing","high"
"azure-2026-03-01-the-automated-support-services-designation-experie","Azure","2026-03-01","The ​automated Support Services designation experience is now available in Partner Center","Partners can self-nominate; enroll in; and access relevant information related to the Support Services designation in Partner Center.","program","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#the-automated-support-services-designation-experience-is-now-available-in-partner-center","high"
"azure-2026-03-01-accelerated-file-download-for-unbilled-usage-and-r","Azure","2026-03-01","Accelerated file download for Unbilled usage and reconciliation files from Partner Center","Effective May 15th 2026; all unbilled usage and reconciliation files will be delivered in .CSV.GZIP format to enable faster and more efficient downloads","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-march#accelerated-file-download-for-unbilled-usage-and-reconciliation-files-from-partner-center","high"
"azure-2026-02-27-march-price-list-availability-update-for-modern-az","Azure","2026-02-27","March price list availability update for Modern Azure","Date : February 27; 2026 Workspace : Pricing Impacted audience : Cloud Solution Provider (CSP) direct bill partners and distributors. The Modern Azure price list for March 1; 2026 is behind schedule and will not be available on the originally planned date. Updated availability Ne","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#march-price-list-availability-update-for-modern-azure","medium"
"azure-2026-02-26-legacy-azure-pricelists-updates","Azure","2026-02-26","Legacy Azure pricelists updates","Date : February 26; 2026 Workspace : Pricing Impacted audience : Cloud Solution Provider (CSP) direct bill partners and distributors. Effective March 1; 2026 ; the following Legacy Azure Price Lists will transition from Excel (.xlsx) to CSV (.csv) format: Global → Azure in Global","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#legacy-azure-pricelists-updates","high"
"azure-2026-02-23-new-resources-available-to-help-customers-advance-","Azure","2026-02-23","New resources available to help customers advance their Frontier Firm journey with Microsoft 365 Copilot","New resources available to help customers advance their Frontier Firm journey with Microsoft 365 Copilot.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#new-resources-available-to-help-customers-advance-their-frontier-firm-journey-with-microsoft-365-copilot","medium"
"azure-2026-02-23-issue-update-business-premium-copilot-bundle-prere","Azure","2026-02-23","Issue update: Business Premium + Copilot Bundle prerequisite validation error","Issue update: Business Premium + Copilot Bundle prerequisite validation error.","release","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#issue-update-business-premium--copilot-bundle-prerequisite-validation-error","high"
"azure-2026-02-20-partners-can-download-promotions-effective-march-1","Azure","2026-02-20","Partners can download promotions effective March 11; 2026","Date : February 20; 2026 Workspace : Pricing Impacted audience : Cloud Solution Provider (CSP) direct bill partners and distributors. Partners can download promotions from Pricelist workspace. Effective March 11; 2026; to see the latest Cloud Solution Provider (CSP) promotions; f","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#partners-can-download-promotions-effective-march-11-2026","medium"
"suger-2026-02-19-product-update-product-updates-february-2026-suger","Suger","2026-02-19","Product Update Product Updates: February 2026 Suger Feb 2026: multi-partner AWS co-sell; Buy with AWS marketing insights","Product Update Product Updates: February 2026 Suger Feb 2026: multi-partner AWS co-sell; Buy with AWS marketing insights; offer history in Salesforce; Azure application product offer. Feb 19; 2026","blog","https://www.suger.io/resources/blog/product-updates-february-2026/","medium"
"azure-2026-02-17-csp-unbilled-invoice-reconciliation-api-v1-to-reti","Azure","2026-02-17","CSP unbilled invoice reconciliation API v1 to retire March 15; 2026","Migrate to API v2 before March 15; 2026; to avoid service disruption.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#csp-unbilled-invoice-reconciliation-api-v1-to-retire-march-15-2026","low"
"azure-2026-02-13-expanded-partner-benefits-are-here","Azure","2026-02-13","Expanded partner benefits are here","Explore updates to benefits packages; Solutions Partner designations; and specializations that can accelerate your AI; security; and GTM execution.","program","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#expanded-partner-benefits-are-here","medium"
"azure-2026-02-12-marketplace-rewards-update-azure-sponsorship-now-s","Azure","2026-02-12","Marketplace rewards update: Azure sponsorship now supported on more MCA billing profiles","We’re pleased to share an update that simplifies how partners in Marketplace Rewards can use Azure Sponsorship credits if they or their customers have Microsoft Customer Agreement (MCA) billing profiles.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#marketplace-rewards-update-azure-sponsorship-now-supported-on-more-mca-billing-profiles","medium"
"azure-2026-02-12-update-extended-timeline-for-microsoft-sentinel-az","Azure","2026-02-12","Update: Extended timeline for Microsoft Sentinel (Azure portal) transition to the Defender portal","Extended timeline for Microsoft Sentinel (Azure portal) transition to the Defender portal.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#update-extended-timeline-for-microsoft-sentinel-azure-portal-transition-to-the-defender-portal","medium"
"suger-2026-02-11-cloud-gtm-sales-101-how-to-close-deals-faster-on-a","Suger","2026-02-11","Cloud GTM Sales 101: How to Close Deals Faster on AWS; Azure & GCP A Sales Leader's guide to marketplace success. Alread","Cloud GTM Sales 101: How to Close Deals Faster on AWS; Azure & GCP A Sales Leader's guide to marketplace success. Already listed on AWS; Azure; or GCP? Build a cloud marketplace sales motion to close bigger deals; faster. Feb 11; 2026","blog","https://www.suger.io/resources/blog/sales-101-how-to-close-deals-faster-on-aws-azure-gcp/","low"
"azure-2026-02-09-unlock-growth-through-joint-planning-and-coselling","Azure","2026-02-09","Unlock growth through Joint Planning and coselling","Access Joint Planning resources in Partner Center to accelerate coselling opportunities and coordinate upsell engagements.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#unlock-growth-through-joint-planning-and-coselling","low"
"azure-2026-02-06-incorrect-partner-margin-published-for-microsoft-3","Azure","2026-02-06","Incorrect Partner Margin Published for Microsoft 365 Business Basic + Copilot Business Bundles","Incorrect partner margin published for Microsoft 365 Business Basic + Copilot Business Bundles.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#incorrect-partner-margin-published-for-microsoft-365-business-basic--copilot-business-bundles","high"
"azure-2026-02-06-new-capability-estimated-azure-consumed-revenue-ac","Azure","2026-02-06","New capability: Estimated Azure Consumed Revenue (ACR) for IP Co Sell referrals","We’re pleased to announce the general availability of the Estimated Azure Consumed Revenue (ACR) field in the Referral Submission experience in Partner Center.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#new-capability-estimated-azure-consumed-revenue-acr-for-ip-co-sell-referrals","high"
"azure-2026-02-05-revised-timelines-extended-service-terms-in-csp","Azure","2026-02-05","Revised timelines: Extended Service Terms in CSP","Enforcement of Extended Service Terms in CSP is extended from the previously announced April 1; 2026; to May 4; 2026.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#revised-timelines-extended-service-terms-in-csp","high"
"azure-2026-02-05-update-csp-promo-license-cap-increased-for-microso","Azure","2026-02-05","Update: CSP promo license cap increased for Microsoft 365 E3/E5 and Copilot","Cloud Solution Provider (CSP) promo license cap increased for Microsoft 365 E3/E5 and Copilot.","program","https://learn.microsoft.com/en-us/partner-center/announcements/2026-february#update-csp-promo-license-cap-increased-for-microsoft-365-e3e5-and-copilot","medium"
